sample_id,filename,channel,min,max,mean,original_length
ksas_m0_p16_i,0-16-i.csv,magn_field_y,-6.761,-2.693,-4.84775,28
ksas_m0_p16_i,0-16-i.csv,magn_field_z,-37.349,-34.198,-35.55228571428571,28
ksas_m0_p17_d,0-17-d.csv,accelerometer_x,-2.241,-1.616,-1.960588235294118,34
ksas_m0_p17_d,0-17-d.csv,accelerometer_y,-2.135,-1.611,-1.9693823529411765,34
ksas_m0_p17_d,0-17-d.csv,accelerometer_z,9.06,10.405,9.363,34
ksas_m0_p17_d,0-17-d.csv,gravity_x,-2.013,-1.914,-1.973411764705882,34
ksas_m0_p17_d,0-17-d.csv,gravity_y,-1.997,-1.831,-1.9622352941176469,34
ksas_m0_p17_d,0-17-d.csv,gravity_z,9.39,9.439,9.403323529411765,34
ksas_m0_p17_d,0-17-d.csv,gyros_x,-0.048,0.099,0.004941176470588232,34
ksas_m0_p17_d,0-17-d.csv,gyros_y,-0.058,0.03,-0.016,34
ksas_m0_p17_d,0-17-d.csv,gyros_z,-0.029,0.147,0.02008823529411765,34
ksas_m0_p17_d,0-17-d.csv,lin_accel_x,-0.149,0.46,0.009852941176470594,34
ksas_m0_p17_d,0-17-d.csv,lin_accel_y,-0.158,0.243,0.009588235294117646,34
ksas_m0_p17_d,0-17-d.csv,lin_accel_z,-0.894,0.001,-0.19791176470588234,34
ksas_m0_p17_d,0-17-d.csv,game_rot_vec_x,-0.102,0.0,-0.09747058823529414,34
ksas_m0_p17_d,0-17-d.csv,game_rot_vec_y,0.0,0.105,0.09955882352941178,34
ksas_m0_p17_d,0-17-d.csv,game_rot_vec_z,-0.011,0.0,-0.008647058823529414,34
ksas_m0_p17_d,0-17-d.csv,magn_field_x,-10.548,-7.492,-8.893852941176469,34
ksas_m0_p17_d,0-17-d.csv,magn_field_y,-11.751,-8.06,-10.369176470588238,34
ksas_m0_p17_d,0-17-d.csv,magn_field_z,-40.248,-36.719,-38.38773529411765,34
ksas_m0_p17_i,0-17-i.csv,accelerometer_x,-5.646,-4.532,-5.114608695652175,23
ksas_m0_p17_i,0-17-i.csv,accelerometer_y,-1.846,-0.948,-1.401130434782609,23
ksas_m0_p17_i,0-17-i.csv,accelerometer_z,7.465,9.347,8.059608695652173,23
ksas_m0_p17_i,0-17-i.csv,gravity_x,-5.257,-4.762,-5.142826086956521,23
ksas_m0_p17_i,0-17-i.csv,gravity_y,-1.568,-1.146,-1.3514347826086957,23
ksas_m0_p17_i,0-17-i.csv,gravity_z,8.129,8.477,8.23791304347826,23
ksas_m0_p17_i,0-17-i.csv,gyros_x,-0.078,0.195,0.002999999999999989,23
ksas_m0_p17_i,0-17-i.csv,gyros_y,-0.069,0.158,0.034695652173913044,23
ksas_m0_p17_i,0-17-i.csv,gyros_z,-0.186,0.039,-0.03952173913043478,23
ksas_m0_p17_i,0-17-i.csv,lin_accel_x,-0.636,0.209,-0.03930434782608696,23
ksas_m0_p17_i,0-17-i.csv,lin_accel_y,-0.425,0.274,-0.06156521739130434,23
ksas_m0_p17_i,0-17-i.csv,lin_accel_z,-0.988,0.101,-0.21073913043478268,23
ksas_m0_p17_i,0-17-i.csv,game_rot_vec_x,-0.076,0.0,-0.06373913043478262,23
ksas_m0_p17_i,0-17-i.csv,game_rot_vec_y,0.0,0.283,0.26382608695652177,23
ksas_m0_p17_i,0-17-i.csv,game_rot_vec_z,-0.027,0.0,-0.018173913043478266,23
ksas_m0_p17_i,0-17-i.csv,magn_field_x,5.536,8.685,6.861,23
ksas_m0_p17_i,0-17-i.csv,magn_field_y,-12.199,-9.367,-10.718478260869563,23
ksas_m0_p17_i,0-17-i.csv,magn_field_z,-39.767,-36.229,-37.95782608695652,23
ksas_m0_p18_d,0-18-d.csv,accelerometer_x,0.376,2.277,1.7431739130434785,23
ksas_m0_p18_d,0-18-d.csv,accelerometer_y,-5.332,-0.656,-2.8172173913043475,23
ksas_m0_p18_d,0-18-d.csv,accelerometer_z,8.437,10.583,9.278086956521738,23
ksas_m0_p18_d,0-18-d.csv,gravity_x,1.785,1.95,1.834260869565217,23
ksas_m0_p18_d,0-18-d.csv,gravity_y,-2.82,-2.654,-2.778,23
ksas_m0_p18_d,0-18-d.csv,gravity_z,9.216,9.26,9.223956521739133,23
ksas_m0_p18_d,0-18-d.csv,gyros_x,-0.021,0.085,0.012086956521739132,23
ksas_m0_p18_d,0-18-d.csv,gyros_y,-0.123,0.089,-0.005434782608695651,23
ksas_m0_p18_d,0-18-d.csv,gyros_z,-0.043,0.031,-0.001,23
ksas_m0_p18_d,0-18-d.csv,lin_accel_x,-0.2,0.124,-0.05578260869565216,23
ksas_m0_p18_d,0-18-d.csv,lin_accel_y,-0.158,0.373,-0.023826086956521737,23
ksas_m0_p18_d,0-18-d.csv,lin_accel_z,-0.421,0.124,-0.0775217391304348,23
ksas_m0_p18_d,0-18-d.csv,game_rot_vec_x,-0.04,0.0,-0.03517391304347827,23
ksas_m0_p18_d,0-18-d.csv,game_rot_vec_y,-0.169,0.0,-0.1612173913043479,23
ksas_m0_p18_d,0-18-d.csv,game_rot_vec_z,0.0,0.689,0.6577826086956524,23
ksas_m0_p18_d,0-18-d.csv,magn_field_x,-22.591,-19.279,-20.67939130434783,23
ksas_m0_p18_d,0-18-d.csv,magn_field_y,-5.565,-3.006,-4.252695652173913,23
ksas_m0_p18_d,0-18-d.csv,magn_field_z,-36.24,-33.244,-34.65304347826087,23
ksas_m0_p18_i,0-18-i.csv,accelerometer_x,-3.587,-2.962,-3.2399473684210522,38
ksas_m0_p18_i,0-18-i.csv,accelerometer_y,-5.356,-4.657,-5.022736842105264,38
ksas_m0_p18_i,0-18-i.csv,accelerometer_z,7.303,8.167,7.5936052631578965,38
ksas_m0_p18_i,0-18-i.csv,gravity_x,-3.38,-3.277,-3.338131578947369,38
ksas_m0_p18_i,0-18-i.csv,gravity_y,-5.165,-4.932,-5.050552631578947,38
ksas_m0_p18_i,0-18-i.csv,gravity_z,7.637,7.815,7.714421052631578,38
ksas_m0_p18_i,0-18-i.csv,gyros_x,-0.037,0.064,0.005947368421052623,38
ksas_m0_p18_i,0-18-i.csv,gyros_y,-0.045,0.129,0.02518421052631579,38
ksas_m0_p18_i,0-18-i.csv,gyros_z,-0.064,0.073,-0.007026315789473684,38
ksas_m0_p18_i,0-18-i.csv,lin_accel_x,-0.103,0.408,0.056605263157894735,38
ksas_m0_p18_i,0-18-i.csv,lin_accel_y,-0.389,0.368,-0.035368421052631584,38
ksas_m0_p18_i,0-18-i.csv,lin_accel_z,-0.506,0.267,-0.08168421052631578,38
ksas_m0_p18_i,0-18-i.csv,game_rot_vec_x,-0.322,0.0,-0.3084736842105262,38
ksas_m0_p18_i,0-18-i.csv,game_rot_vec_y,-0.083,0.0,-0.07818421052631579,38
ksas_m0_p18_i,0-18-i.csv,game_rot_vec_z,0.0,0.703,0.6803157894736843,38
ksas_m0_p18_i,0-18-i.csv,magn_field_x,7.321,10.782,9.202131578947368,38
ksas_m0_p18_i,0-18-i.csv,magn_field_y,-1.846,1.749,0.0551842105263158,38
ksas_m0_p18_i,0-18-i.csv,magn_field_z,-40.913,-37.585,-39.59855263157894,38
ksas_m0_p19_d,0-19-d.csv,accelerometer_x,-0.445,-0.094,-0.2940285714285715,35
ksas_m0_p19_d,0-19-d.csv,accelerometer_y,-4.52,-4.132,-4.418057142857143,35
ksas_m0_p19_d,0-19-d.csv,accelerometer_z,8.454,9.809,8.723600000000001,35
ksas_m0_p19_d,0-19-d.csv,gravity_x,-0.423,-0.319,-0.34500000000000003,35
ksas_m0_p19_d,0-19-d.csv,gravity_y,-4.464,-4.291,-4.425628571428571,35
ksas_m0_p19_d,0-19-d.csv,gravity_z,8.725,8.808,8.744228571428572,35
ksas_m0_p19_d,0-19-d.csv,gyros_x,-0.016,0.02,-0.0035714285714285713,35
ksas_m0_p19_d,0-19-d.csv,gyros_y,-0.012,0.035,0.008142857142857146,35
ksas_m0_p19_d,0-19-d.csv,gyros_z,-0.012,0.032,0.005542857142857143,35
ksas_m0_p19_d,0-19-d.csv,lin_accel_x,-0.028,0.18,0.05205714285714284,35
ksas_m0_p19_d,0-19-d.csv,lin_accel_y,-0.092,0.071,-0.010600000000000004,35
ksas_m0_p19_d,0-19-d.csv,lin_accel_z,-0.472,0.069,-0.06777142857142857,35
ksas_m0_p19_d,0-19-d.csv,game_rot_vec_x,-0.177,0.0,-0.17128571428571418,35
ksas_m0_p19_d,0-19-d.csv,game_rot_vec_y,-0.154,0.0,-0.14791428571428566,35
ksas_m0_p19_d,0-19-d.csv,game_rot_vec_z,0.0,0.692,0.6709428571428576,35
ksas_m0_p19_d,0-19-d.csv,magn_field_x,-12.448,-8.603,-10.97802857142857,35
ksas_m0_p19_d,0-19-d.csv,magn_field_y,28.876,33.17,31.59702857142857,35
ksas_m0_p19_d,0-19-d.csv,magn_field_z,-26.637,-23.474,-25.247285714285727,35
ksas_m0_p19_i,0-19-i.csv,accelerometer_x,-2.356,-1.633,-1.90974358974359,39
ksas_m0_p19_i,0-19-i.csv,accelerometer_y,-5.327,-4.544,-5.043974358974357,39
ksas_m0_p19_i,0-19-i.csv,accelerometer_z,7.76,9.103,8.188897435897433,39
ksas_m0_p19_i,0-19-i.csv,gravity_x,-2.063,-1.887,-1.9568205128205136,39
ksas_m0_p19_i,0-19-i.csv,gravity_y,-5.112,-4.823,-5.045461538461537,39
ksas_m0_p19_i,0-19-i.csv,gravity_z,8.111,8.288,8.17769230769231,39
ksas_m0_p19_i,0-19-i.csv,gyros_x,-0.079,-0.002,-0.029025641025641036,39
ksas_m0_p19_i,0-19-i.csv,gyros_y,-0.153,0.043,-0.008256410256410255,39
ksas_m0_p19_i,0-19-i.csv,gyros_z,-0.108,0.271,0.03625641025641026,39
ksas_m0_p19_i,0-19-i.csv,lin_accel_x,-1.357,0.652,-0.03935897435897436,39
ksas_m0_p19_i,0-19-i.csv,lin_accel_y,-0.329,0.737,-0.00856410256410258,39
ksas_m0_p19_i,0-19-i.csv,lin_accel_z,-1.342,0.246,-0.07797435897435898,39
ksas_m0_p19_i,0-19-i.csv,game_rot_vec_x,-0.265,0.0,-0.25353846153846155,39
ksas_m0_p19_i,0-19-i.csv,game_rot_vec_y,-0.128,0.0,-0.12117948717948718,39
ksas_m0_p19_i,0-19-i.csv,game_rot_vec_z,0.0,0.706,0.6789487179487177,39
ksas_m0_p19_i,0-19-i.csv,magn_field_x,-10.397,-6.796,-8.604461538461539,39
ksas_m0_p19_i,0-19-i.csv,magn_field_y,26.566,30.644,28.244999999999997,39
ksas_m0_p19_i,0-19-i.csv,magn_field_z,-31.291,-27.284,-29.481692307692303,39
ksas_m0_p02_d,0-2-d.csv,accelerometer_x,3.158,3.744,3.5169062500000003,32
ksas_m0_p02_d,0-2-d.csv,accelerometer_y,-1.937,-1.611,-1.7449062499999997,32
ksas_m0_p02_d,0-2-d.csv,accelerometer_z,8.651,9.484,9.037187500000002,32
ksas_m0_p02_d,0-2-d.csv,gravity_x,3.143,3.601,3.432625,32
ksas_m0_p02_d,0-2-d.csv,gravity_y,-1.86,-1.647,-1.7457500000000001,32
ksas_m0_p02_d,0-2-d.csv,gravity_z,8.964,9.101,9.0175,32
ksas_m0_p02_d,0-2-d.csv,gyros_x,-0.119,0.023,-0.041062499999999995,32
ksas_m0_p02_d,0-2-d.csv,gyros_y,-0.013,0.246,0.09275000000000001,32
ksas_m0_p02_d,0-2-d.csv,gyros_z,-0.114,0.01,-0.04831249999999999,32
ksas_m0_p02_d,0-2-d.csv,lin_accel_x,-0.179,0.261,0.021874999999999995,32
ksas_m0_p02_d,0-2-d.csv,lin_accel_y,-0.187,0.124,-0.01140625,32
ksas_m0_p02_d,0-2-d.csv,lin_accel_z,-0.272,0.399,-0.0014687500000000017,32
ksas_m0_p02_d,0-2-d.csv,game_rot_vec_x,-0.097,0.0,-0.08643749999999999,32
ksas_m0_p02_d,0-2-d.csv,game_rot_vec_y,-0.189,0.0,-0.17371875,32
ksas_m0_p02_d,0-2-d.csv,game_rot_vec_z,-0.004,0.016,0.009406250000000005,32
ksas_m0_p02_d,0-2-d.csv,magn_field_x,5.653,8.878,7.2070000000000025,32
ksas_m0_p02_d,0-2-d.csv,magn_field_y,12.341,16.612,14.7786875,32
ksas_m0_p02_d,0-2-d.csv,magn_field_z,-42.786,-38.08,-40.60703125,32
ksas_m0_p02_i,0-2-i.csv,accelerometer_x,0.472,1.523,0.8811379310344826,29
ksas_m0_p02_i,0-2-i.csv,accelerometer_y,-0.598,1.379,0.07124137931034483,29
ksas_m0_p02_i,0-2-i.csv,accelerometer_z,8.236,15.666,9.917172413793104,29
ksas_m0_p02_i,0-2-i.csv,gravity_x,0.57,0.806,0.743103448275862,29
ksas_m0_p02_i,0-2-i.csv,gravity_y,0.003,0.108,0.06755172413793104,29
ksas_m0_p02_i,0-2-i.csv,gravity_z,9.773,9.79,9.777931034482759,29
ksas_m0_p02_i,0-2-i.csv,gyros_x,-0.055,0.106,0.006655172413793096,29
ksas_m0_p02_i,0-2-i.csv,gyros_y,-0.032,0.121,0.02137931034482759,29
ksas_m0_p02_i,0-2-i.csv,gyros_z,-0.107,0.033,-0.025517241379310343,29
ksas_m0_p02_i,0-2-i.csv,lin_accel_x,0.009,0.26,0.11144827586206894,29
ksas_m0_p02_i,0-2-i.csv,lin_accel_y,-0.222,0.149,-0.025275862068965517,29
ksas_m0_p02_i,0-2-i.csv,lin_accel_z,-0.535,0.217,-0.14820689655172423,29
ksas_m0_p02_i,0-2-i.csv,game_rot_vec_x,0.0,0.005,0.0033103448275862072,29
ksas_m0_p02_i,0-2-i.csv,game_rot_vec_y,-0.041,0.0,-0.03693103448275863,29
ksas_m0_p02_i,0-2-i.csv,game_rot_vec_z,-0.007,0.001,-0.001206896551724138,29
ksas_m0_p02_i,0-2-i.csv,magn_field_x,17.482,21.683,20.06862068965517,29
ksas_m0_p02_i,0-2-i.csv,magn_field_y,11.499,15.91,13.666310344827583,29
ksas_m0_p02_i,0-2-i.csv,magn_field_z,-37.869,-34.044,-36.36927586206896,29
ksas_m0_p20_d,0-20-d.csv,accelerometer_x,2.801,5.425,4.49325,36
ksas_m0_p20_d,0-20-d.csv,accelerometer_y,-2.851,-0.45,-1.612361111111111,36
ksas_m0_p20_d,0-20-d.csv,accelerometer_z,6.173,11.287,8.580499999999999,36
ksas_m0_p20_d,0-20-d.csv,gravity_x,3.831,4.78,4.465972222222223,36
ksas_m0_p20_d,0-20-d.csv,gravity_y,-2.405,-1.261,-1.5149722222222224,36
ksas_m0_p20_d,0-20-d.csv,gravity_z,8.418,8.701,8.591666666666667,36
ksas_m0_p20_d,0-20-d.csv,gyros_x,-0.128,0.321,0.09275000000000004,36
ksas_m0_p20_d,0-20-d.csv,gyros_y,-0.23,0.091,-0.06941666666666668,36
ksas_m0_p20_d,0-20-d.csv,gyros_z,-0.132,0.263,0.0276111111111111,36
ksas_m0_p20_d,0-20-d.csv,lin_accel_x,-0.538,0.487,0.10205555555555555,36
ksas_m0_p20_d,0-20-d.csv,lin_accel_y,-0.654,0.753,0.015527777777777788,36
ksas_m0_p20_d,0-20-d.csv,lin_accel_z,-0.759,0.422,-0.21241666666666667,36
ksas_m0_p20_d,0-20-d.csv,game_rot_vec_x,-0.112,0.0,-0.0703611111111111,36
ksas_m0_p20_d,0-20-d.csv,game_rot_vec_y,-0.256,0.0,-0.23144444444444442,36
ksas_m0_p20_d,0-20-d.csv,game_rot_vec_z,0.0,0.04,0.023888888888888904,36
ksas_m0_p20_d,0-20-d.csv,magn_field_x,-22.392,-18.118,-20.538777777777774,36
ksas_m0_p20_d,0-20-d.csv,magn_field_y,6.213,11.725,8.248416666666664,36
ksas_m0_p20_d,0-20-d.csv,magn_field_z,-121.587,-117.63,-119.37644444444443,36
ksas_m0_p20_i,0-20-i.csv,accelerometer_x,-3.378,-1.394,-2.588545454545455,22
ksas_m0_p20_i,0-20-i.csv,accelerometer_y,-3.218,-0.467,-2.2923636363636364,22
ksas_m0_p20_i,0-20-i.csv,accelerometer_z,8.445,9.714,9.055363636363635,22
ksas_m0_p20_i,0-20-i.csv,gravity_x,-3.133,-2.507,-2.8528181818181815,22
ksas_m0_p20_i,0-20-i.csv,gravity_y,-2.814,-2.243,-2.511181818181819,22
ksas_m0_p20_i,0-20-i.csv,gravity_z,8.896,9.205,9.03509090909091,22
ksas_m0_p20_i,0-20-i.csv,gyros_x,-0.229,0.089,-0.0850909090909091,22
ksas_m0_p20_i,0-20-i.csv,gyros_y,-0.24,0.223,-0.03654545454545455,22
ksas_m0_p20_i,0-20-i.csv,gyros_z,-0.272,0.516,0.07154545454545452,22
ksas_m0_p20_i,0-20-i.csv,lin_accel_x,-0.64,1.518,0.26390909090909087,22
ksas_m0_p20_i,0-20-i.csv,lin_accel_y,-0.409,2.02,0.5675,22
ksas_m0_p20_i,0-20-i.csv,lin_accel_z,-0.489,0.673,0.092,22
ksas_m0_p20_i,0-20-i.csv,game_rot_vec_x,-0.14,0.0,-0.12372727272727274,22
ksas_m0_p20_i,0-20-i.csv,game_rot_vec_y,0.0,0.163,0.14136363636363639,22
ksas_m0_p20_i,0-20-i.csv,game_rot_vec_z,-0.021,0.008,-0.001590909090909091,22
ksas_m0_p20_i,0-20-i.csv,magn_field_x,5.023,8.324,6.6280909090909095,22
ksas_m0_p20_i,0-20-i.csv,magn_field_y,2.066,5.476,3.4499545454545455,22
ksas_m0_p20_i,0-20-i.csv,magn_field_z,-53.851,-50.002,-51.765727272727275,22
ksas_m0_p03_d,0-3-d.csv,accelerometer_x,3.989,5.375,4.84741935483871,31
ksas_m0_p03_d,0-3-d.csv,accelerometer_y,-2.164,-0.831,-1.2872580645161293,31
ksas_m0_p03_d,0-3-d.csv,accelerometer_z,8.21,9.122,8.623516129032259,31
ksas_m0_p03_d,0-3-d.csv,gravity_x,4.421,4.902,4.717548387096774,31
ksas_m0_p03_d,0-3-d.csv,gravity_y,-1.378,-0.877,-1.1789032258064513,31
ksas_m0_p03_d,0-3-d.csv,gravity_z,8.406,8.709,8.51383870967742,31
ksas_m0_p03_d,0-3-d.csv,gyros_x,-0.137,0.063,-0.029096774193548388,31
ksas_m0_p03_d,0-3-d.csv,gyros_y,-0.114,0.301,0.04570967741935484,31
ksas_m0_p03_d,0-3-d.csv,gyros_z,-0.261,0.13,-0.003677419354838713,31
ksas_m0_p03_d,0-3-d.csv,lin_accel_x,-0.794,0.381,-0.02435483870967744,31
ksas_m0_p03_d,0-3-d.csv,lin_accel_y,-0.863,0.297,-0.13787096774193547,31
ksas_m0_p03_d,0-3-d.csv,lin_accel_z,-0.58,0.295,-0.16258064516129028,31
ksas_m0_p03_d,0-3-d.csv,game_rot_vec_x,-0.07,0.0,-0.05674193548387098,31
ksas_m0_p03_d,0-3-d.csv,game_rot_vec_y,-0.26,0.0,-0.24245161290322587,31
ksas_m0_p03_d,0-3-d.csv,game_rot_vec_z,0.0,0.023,0.015129032258064522,31
ksas_m0_p03_d,0-3-d.csv,magn_field_x,-11.037,-7.339,-9.087322580645163,31
ksas_m0_p03_d,0-3-d.csv,magn_field_y,21.523,25.433,23.220354838709678,31
ksas_m0_p03_d,0-3-d.csv,magn_field_z,-39.018,-34.309,-36.17174193548387,31
ksas_m0_p03_i,0-3-i.csv,accelerometer_x,0.081,1.132,0.6708421052631579,19
ksas_m0_p03_i,0-3-i.csv,accelerometer_y,0.551,1.159,1.0389473684210526,19
ksas_m0_p03_i,0-3-i.csv,accelerometer_z,9.474,10.745,9.840684210526316,19
ksas_m0_p03_i,0-3-i.csv,gravity_x,0.426,0.739,0.6512105263157896,19
ksas_m0_p03_i,0-3-i.csv,gravity_y,1.124,1.163,1.1485263157894734,19
ksas_m0_p03_i,0-3-i.csv,gravity_z,9.712,9.733,9.716789473684209,19
ksas_m0_p03_i,0-3-i.csv,gyros_x,-0.047,0.117,0.02373684210526315,19
ksas_m0_p03_i,0-3-i.csv,gyros_y,-0.123,0.034,-0.027421052631578947,19
ksas_m0_p03_i,0-3-i.csv,gyros_z,-0.17,0.059,-0.05373684210526315,19
ksas_m0_p03_i,0-3-i.csv,lin_accel_x,-0.042,0.26,0.11447368421052631,19
ksas_m0_p03_i,0-3-i.csv,lin_accel_y,-0.122,0.204,-0.007631578947368434,19
ksas_m0_p03_i,0-3-i.csv,lin_accel_z,-0.265,0.369,-0.00947368421052631,19
ksas_m0_p03_i,0-3-i.csv,game_rot_vec_x,0.0,0.068,0.06205263157894737,19
ksas_m0_p03_i,0-3-i.csv,game_rot_vec_y,0.0,0.024,0.016526315789473695,19
ksas_m0_p03_i,0-3-i.csv,game_rot_vec_z,0.0,0.708,0.6681052631578946,19
ksas_m0_p03_i,0-3-i.csv,magn_field_x,14.688,17.064,16.05484210526316,19
ksas_m0_p03_i,0-3-i.csv,magn_field_y,8.681,13.121,11.12478947368421,19
ksas_m0_p03_i,0-3-i.csv,magn_field_z,-41.373,-38.054,-40.122,19
ksas_m0_p04_d,0-4-d.csv,accelerometer_x,-5.466,-1.655,-3.391938775510205,49
ksas_m0_p04_d,0-4-d.csv,accelerometer_y,-1.53,0.369,-0.42063265306122444,49
ksas_m0_p04_d,0-4-d.csv,accelerometer_z,7.525,9.884,9.059897959183674,49
ksas_m0_p04_d,0-4-d.csv,gravity_x,-3.833,-3.111,-3.405040816326531,49
ksas_m0_p04_d,0-4-d.csv,gravity_y,-0.751,-0.141,-0.45736734693877545,49
ksas_m0_p04_d,0-4-d.csv,gravity_z,9.005,9.295,9.180326530612247,49
ksas_m0_p04_d,0-4-d.csv,gyros_x,-0.264,0.389,0.014102040816326532,49
ksas_m0_p04_d,0-4-d.csv,gyros_y,-0.193,0.19,0.026265306122448977,49
ksas_m0_p04_d,0-4-d.csv,gyros_z,-0.72,0.676,0.07704081632653062,49
ksas_m0_p04_d,0-4-d.csv,lin_accel_x,-2.062,1.435,-0.04779591836734693,49
ksas_m0_p04_d,0-4-d.csv,lin_accel_y,-0.564,0.694,0.11918367346938775,49
ksas_m0_p04_d,0-4-d.csv,lin_accel_z,-1.509,0.69,-0.205,49
ksas_m0_p04_d,0-4-d.csv,game_rot_vec_x,-0.036,0.0,-0.024163265306122454,49
ksas_m0_p04_d,0-4-d.csv,game_rot_vec_y,0.0,0.196,0.17234693877551016,49
ksas_m0_p04_d,0-4-d.csv,game_rot_vec_z,-0.027,0.053,0.006122448979591831,49
ksas_m0_p04_d,0-4-d.csv,magn_field_x,30.495,35.809,32.823714285714296,49
ksas_m0_p04_d,0-4-d.csv,magn_field_y,8.827,15.804,12.80953061224489,49
ksas_m0_p04_d,0-4-d.csv,magn_field_z,-29.369,-26.216,-27.432510204081627,49
ksas_m0_p04_i,0-4-i.csv,accelerometer_x,-2.437,-1.834,-2.14075,44
ksas_m0_p04_i,0-4-i.csv,accelerometer_y,2.995,3.41,3.1856590909090907,44
ksas_m0_p04_i,0-4-i.csv,accelerometer_z,8.569,9.63,9.009159090909092,44
ksas_m0_p04_i,0-4-i.csv,gravity_x,-2.232,-2.051,-2.1464318181818176,44
ksas_m0_p04_i,0-4-i.csv,gravity_y,3.15,3.249,3.205272727272727,44
ksas_m0_p04_i,0-4-i.csv,gravity_z,8.992,9.044,9.015863636363635,44
ksas_m0_p04_i,0-4-i.csv,gyros_x,-0.068,0.036,-0.018545454545454552,44
ksas_m0_p04_i,0-4-i.csv,gyros_y,-0.046,0.1,0.025931818181818188,44
ksas_m0_p04_i,0-4-i.csv,gyros_z,-0.053,0.1,0.030068181818181817,44
ksas_m0_p04_i,0-4-i.csv,lin_accel_x,-0.317,0.34,0.0004090909090909088,44
ksas_m0_p04_i,0-4-i.csv,lin_accel_y,-0.224,0.17,-0.006204545454545452,44
ksas_m0_p04_i,0-4-i.csv,lin_accel_z,-0.507,0.367,-0.04170454545454545,44
ksas_m0_p04_i,0-4-i.csv,game_rot_vec_x,0.0,0.047,0.040613636363636366,44
ksas_m0_p04_i,0-4-i.csv,game_rot_vec_y,0.0,0.2,0.19200000000000006,44
ksas_m0_p04_i,0-4-i.csv,game_rot_vec_z,0.0,0.691,0.6676363636363637,44
ksas_m0_p04_i,0-4-i.csv,magn_field_x,23.369,26.334,24.789545454545443,44
ksas_m0_p04_i,0-4-i.csv,magn_field_y,3.789,7.82,5.873522727272729,44
ksas_m0_p04_i,0-4-i.csv,magn_field_z,-36.517,-32.956,-34.80665909090908,44
ksas_m0_p05_d,0-5-d.csv,accelerometer_x,3.182,4.925,3.95052,25
ksas_m0_p05_d,0-5-d.csv,accelerometer_y,-6.462,-5.365,-5.694640000000001,25
ksas_m0_p05_d,0-5-d.csv,accelerometer_z,6.077,8.315,7.044959999999999,25
ksas_m0_p05_d,0-5-d.csv,gravity_x,3.739,3.951,3.889439999999999,25
ksas_m0_p05_d,0-5-d.csv,gravity_y,-5.672,-5.615,-5.643719999999999,25
ksas_m0_p05_d,0-5-d.csv,gravity_z,6.981,7.118,7.01332,25
ksas_m0_p05_d,0-5-d.csv,gyros_x,-0.021,0.035,0.00616,25
ksas_m0_p05_d,0-5-d.csv,gyros_y,-0.116,0.038,-0.013640000000000003,25
ksas_m0_p05_d,0-5-d.csv,gyros_z,-0.019,0.043,0.00296,25
ksas_m0_p05_d,0-5-d.csv,lin_accel_x,-0.168,0.784,0.08780000000000002,25
ksas_m0_p05_d,0-5-d.csv,lin_accel_y,-0.191,0.222,-0.0044,25
ksas_m0_p05_d,0-5-d.csv,lin_accel_z,-0.664,0.173,-0.07287999999999999,25
ksas_m0_p05_d,0-5-d.csv,game_rot_vec_x,-0.098,0.0,-0.09000000000000002,25
ksas_m0_p05_d,0-5-d.csv,game_rot_vec_y,-0.368,0.0,-0.35120000000000007,25
ksas_m0_p05_d,0-5-d.csv,game_rot_vec_z,0.0,0.608,0.5834800000000002,25
ksas_m0_p05_d,0-5-d.csv,magn_field_x,-1.799,0.789,-0.7210400000000001,25
ksas_m0_p05_d,0-5-d.csv,magn_field_y,34.874,38.968,36.52331999999999,25
ksas_m0_p05_d,0-5-d.csv,magn_field_z,-28.7,-23.387,-25.20112,25
ksas_m0_p05_i,0-5-i.csv,accelerometer_x,-4.326,-3.728,-4.026117647058823,34
ksas_m0_p05_i,0-5-i.csv,accelerometer_y,-6.356,-5.456,-5.886764705882352,34
ksas_m0_p05_i,0-5-i.csv,accelerometer_z,6.065,6.886,6.422823529411765,34
ksas_m0_p05_i,0-5-i.csv,gravity_x,-4.302,-4.104,-4.192117647058823,34
ksas_m0_p05_i,0-5-i.csv,gravity_y,-6.031,-5.958,-5.996205882352942,34
ksas_m0_p05_i,0-5-i.csv,gravity_z,6.459,6.573,6.529647058823531,34
ksas_m0_p05_i,0-5-i.csv,gyros_x,-0.035,0.075,0.01447058823529412,34
ksas_m0_p05_i,0-5-i.csv,gyros_y,-0.046,0.202,0.06105882352941177,34
ksas_m0_p05_i,0-5-i.csv,gyros_z,-0.052,0.027,-0.016852941176470595,34
ksas_m0_p05_i,0-5-i.csv,lin_accel_x,-0.283,0.323,0.05458823529411765,34
ksas_m0_p05_i,0-5-i.csv,lin_accel_y,-0.491,0.377,-0.03426470588235295,34
ksas_m0_p05_i,0-5-i.csv,lin_accel_z,-0.289,0.465,0.017588235294117658,34
ksas_m0_p05_i,0-5-i.csv,game_rot_vec_x,-0.402,0.0,-0.3835588235294117,34
ksas_m0_p05_i,0-5-i.csv,game_rot_vec_y,-0.109,0.0,-0.10085294117647059,34
ksas_m0_p05_i,0-5-i.csv,game_rot_vec_z,0.0,0.699,0.6753235294117644,34
ksas_m0_p05_i,0-5-i.csv,magn_field_x,20.135,22.466,21.129411764705882,34
ksas_m0_p05_i,0-5-i.csv,magn_field_y,35.019,39.543,37.36914705882353,34
